text,id,lang
"Dr. Alejandro Buschmann de la Universidad de Los Lagos de Puerto Montt, y la Dra. Marie-Laure Guillemin del Instituto de Ciencias Ambientales y Evolutivas de la Universidad Austral de Chile de Valdivia.",ircc_1485,es
Transferencia al Dr. Thomas Boehm del Instituto Mark Planck en Alemania.,ircc_1486,es
Se realizarán estudios genéticos en Brasil.,ircc_1487,es
"Las muestras forman parte de la tesis doctoral de la Lic. Grecia Stefanía de Groot, bajo la dirección de la Dra. Carolina Laura Morales y la co-dirección del Dr. Marcelo Adrián Aizen. Las muestras serán exportadas a “UK Centre for Ecology & Hydrology” (UKCEH), Instituto de investigación público en Reino Unido. Allí en el marco del proyecto de colaboración internacional “SURPASS2” serán análizadas por la Dra. Anna Oliver, especialista en el tema, mediante técnicas moleculares avanzadas en el laboratorio Maclean Building (Chiltern Wing Molecular Laboratory).",ircc_1488,es
"Se permite el envio de muestras a Núcleo de Pesquisa e Consrevaciçao de Cervidos (NUPECCE) da Facultadede de Ciencias Agrarias e Veterinarias da Universidade Estadual Paulista” Julio de Mesquita Filho (UNESP), a cargo del Dr. Mauricio Barbanti Duarte. Las muestras solo podrán ser utilizadas con fines no comerciales, descritos en el mencionado proyecto. Cualquier otro uso de las mencionadas muestras y ejemplares de museo, deberá contar con la aprobación expresa de la provincia del Chaco.",ircc_1489,es
"Se permite la transferencia a terceros por medio de la colaboración con la Dra. Cynthia Steiner, investigadora que forma parte de este proyecto y realizará los análisis genéticos en San Diego Zoo Wildlife Alliance EEUU.",ircc_1490,es
Se realizarán estudios genéticos en Brasil.,ircc_1491,es
Se realizarán estudios genéticos en Brasil.,ircc_1492,es
"Taxonomía molecular - Se aclara que el investigador debe solicitar una nueva autorización de acceso cuando en el transcurso de la investigación surja una posible utilización de los recursos genéticos o de la información genética resultante con fines comerciales. Asimismo, se solicita la presentación de los resultados de la investigación a la autoridad competente que le otorga el acceso a los recursos genéticos.",ircc_1493,es
"Se autoriza el envío de muestras al Dr. Leonardo Campagna Director del Interantional Scholar Research Support Program del Laboratorio de Ornitología de la Universidad de Cornell -Ithaca – New York - Estados Unidos. Además, se deberá solicitar una nueva autorización de acceso cuando en el transcurso de la investigación surja una posible utilización de los recursos genéticos o de la información genética resultantes con fines comerciales.",ircc_1494,es
"Se autoriza el envío de muestras al Dr. Leonardo Campagna Director del Interantional Scholar Research Support Program del Laboratorio de Ornitología de la Universidad de Cornell -Ithaca – New York - Estados Unidos. Además, se deberá solicitar una nueva autorización de acceso cuando en el transcurso de la investigación surja una posible utilización de los recursos genéticos o de la información genética resultantes con fines comerciales.",ircc_1495,es
"Laboratorio de Ornitología de la Universidad de Cornell, Ithaca, Estados Unidos a cargo del Dr. Leonardo Campagna – las muestras deben ser consumidas en la actividad o destruidas luego de la utilización.",ircc_1496,es
"Se pide informe y la constancia de recepción de las muestras depositadas en el Instituto de Investigaciones en microbiología y parasitología clínica (IMPaM) y el Instituto de Tecnología de Karlsruhe (KIT), y posteriormente los resultados de su investigación.",ircc_1497,es
"Se enviará el material a la Dra. Isabell Hensen, el Dr. Karin Schrieber y el Dr. Tobias Demetrowitsch de la Kiel University - Institute for Ecosystem Research Geobotany Olshausenstr - Alemania.",ircc_1498,es
"Se permite el envio de muestras Dra. Diana di Gioia del Departament of Agricultural and Food Sciencies (DISTAL) de la Universidad de Bologna, Italia.",ircc_1499,es
"Se autoriza el envío de muestras al Institut de Biologie de l´Ecole Normale Supérieure (IBENS), Centre National de la Recherche Scientifique (CNRS) – Francia, bajo responsabilidad del Dr. Leandro Quadrana.",ircc_1500,es
"Es derecho de EL USUARIO acceder a los recursos genéticos para investigación sin fines comerciales relacionada a identificar nuevos fármacos que puedan ser utilizados en el tratamiento de trastornos mentales y neurológicos en el marco del proyecto: “Identificación de nuevos fármacos para trastornos del cerebro y otras enfermedades a partir de productos etnobotánicos peruanos”. EL USUARIO no podrá solicitar patentes u otros derechos de propiedad intelectual sobre el material genético accedido o de la información derivada del acceso a dichos recursos. EL USUARIO deberá reconocer al Estado Peruano como titular de los recursos biológicos, los recursos genéticos contenidos objeto del CONTRATO de acceso y obtenidas a través de las muestras colectadas, independientemente que sean conservados en condiciones ex situ, dentro o fuera del país.",ircc_1502,es
"El USUARIO tiene derecho al acceso a los recursos genéticos, para identificar y caracterizar marcadores químicos como estrategia de calidad de recursos vegetales terapéuticos, en el marco del proyecto: “Marcadores químicos: Calidad de los recursos vegetales terapéuticos dispensados en las Farmacias Naturales de Medicina Complementaria de EsSalud”. El contrato autoriza una investigación sin fines comerciales y no implica beneficio económico alguno por los resultados obtenidos. El USUARIO deberá mantener la naturaleza del contrato y ceñirse al Plan de investigación aprobado, participando conjuntamente con el Laboratorio de Control de Calidad de la Facultad de Farmacia y Bioquímica de la Universidad Nacional de Trujillo y el Laboratorio Pharmadev UMR 152 de la Universidad Paul Sabatier de Touluse III, Francia. Cualquier modificación en la utilización de los recursos genéticos, que implique la variación de actividades no comerciales a actividades comerciales, requerirá el inicio de un nuevo procedimiento de acceso. EL USUARIO podrá patentar únicamente los productos o procedimientos que hayan sido obtenidos o desarrollados a partir de recursos genéticos o de sus productos derivados.",ircc_1604,es
"El USUARIO tiene derecho al acceso a los recursos genéticos hidrobiológicos para la ejecución del proyecto de investigación denominado: ‘’Metabolómica ambiental de bacterias salinas en la búsqueda de nuevos compuestos bioactivos con acción anticancerígena”. El contrato autoriza una investigación sin fines comerciales y no implica beneficio económico alguno por los resultados obtenidos. EL USUARIO deberá mantener la naturaleza del contrato y ceñirse al Plan de investigación aprobado. Cualquier modificación en la utilización de los recursos genéticos, que implique la variación de actividades no comerciales a actividades comerciales, requerirá el inicio de un nuevo procedimiento de acceso. El USUARIO podrá patentar únicamente los productos o procedimientos que hayan sido obtenidos o desarrollados a partir de recursos genéticos o de sus productos derivados.",ircc_1605,es
"LA USUARIA tiene derecho al acceso a los recursos genéticos extraídos de tejido muscular o hepático para realizar el análisis taxonómico, la identificación de fauna local y sus relaciones evolutivas, en el marco del proyecto: “Una expedición al Parque Nacional Río Abiseo: Revelando una misteriosa nueva especie de mamífero e investigando la fauna de vertebrados terrestres”. El contrato autoriza una investigación sin fines comerciales y no implica beneficio económico alguno por los resultados obtenidos. La USUARIA deberá mantener la naturaleza del contrato y ceñirse al Plan de investigación aprobado. Cualquier modificación en la utilización de los recursos genéticos, que implique la variación de actividades no comerciales a actividades comerciales, requerirá el inicio de un nuevo procedimiento de acceso. LA USUARIA podrá patentar únicamente los productos o procedimientos que hayan sido obtenidos o desarrollados a partir de los recursos genéticos o de sus productos derivados.",ircc_1629,es
"EL USUARIO tiene derecho al acceso a los recursos genéticos para realizar el análisis filogenético y los procesos evolutivos de aves, en el marco del proyecto: “Las aves del Perú: análisis comparativos de morfología, vocalizaciones, y genética”. El contrato autoriza una investigación sin fines comerciales y no implica beneficio económico alguno por los resultados obtenidos. EL USUARIO deberá mantener la naturaleza del contrato y ceñirse al Plan de investigación aprobado. Cualquier modificación en la utilización de los recursos genéticos, que implique la variación de actividades no comerciales a actividades comerciales, requerirá el inicio de un nuevo procedimiento de acceso. EL USUARIO podrá patentar únicamente los productos o procedimientos que hayan sido obtenidos o desarrollados a partir de recursos genéticos o de sus productos derivados.",ircc_1638,es
